北棟病床,19,3,1,waiting_time,180.29443633470328
北棟病床,19,3,1,journey_Time,241.5049317092734
北棟病床,19,3,1,waiting_time,170.1827028832445
北棟病床,19,3,1,journey_Time,249.13323976732127
北棟病床,19,3,1,waiting_time,164.89604459734494
北棟病床,19,3,1,journey_Time,231.87223550472976
北棟病床,19,3,1,waiting_time,186.3444483918647
北棟病床,19,3,1,journey_Time,266.6427592158925
北棟病床,19,3,1,waiting_time,190.27960026841217
北棟病床,19,3,1,journey_Time,260.0659294217741
北棟病床,19,3,1,waiting_time,173.5360192843123
北棟病床,19,3,1,journey_Time,240.78040588679593
北棟病床,19,3,1,waiting_time,211.90369462000584
北棟病床,19,3,1,journey_Time,280.8822033083179
北棟病床,19,3,1,waiting_time,174.4698057709432
北棟病床,19,3,1,journey_Time,243.9799958784798
北棟病床,19,3,1,waiting_time,169.03126421030282
北棟病床,19,3,1,journey_Time,251.0289013817522
北棟病床,19,3,1,waiting_time,178.84569114099838
北棟病床,19,3,1,journey_Time,246.4182864682484
北棟病床,19,3,1,waiting_time,173.98524880418452
北棟病床,19,3,1,journey_Time,250.1748260301101
北棟病床,19,3,1,waiting_time,177.03323086644562
北棟病床,19,3,1,journey_Time,252.4853328782095
北棟病床,19,3,1,waiting_time,150.39087974413113
北棟病床,19,3,1,journey_Time,215.6863641930903
北棟病床,19,3,1,waiting_time,175.637873240196
北棟病床,19,3,1,journey_Time,248.85506967196113
北棟病床,19,3,1,waiting_time,159.96555992245564
北棟病床,19,3,1,journey_Time,220.86535118444942
北棟病床,19,3,1,waiting_time,159.58180085620944
北棟病床,19,3,1,journey_Time,220.11190460067144
北棟病床,19,3,1,waiting_time,165.4246657022548
北棟病床,19,3,1,journey_Time,233.61009345699333
北棟病床,19,3,1,waiting_time,170.59165785491936
北棟病床,19,3,1,journey_Time,240.1887312683117
北棟病床,19,3,1,waiting_time,170.25286658856828
北棟病床,19,3,1,journey_Time,246.01460317048407
北棟病床,19,3,1,waiting_time,152.12573512449828
北棟病床,19,3,1,journey_Time,224.20773865494525
北棟病床,19,3,1,waiting_time,186.39787460072404
北棟病床,19,3,1,journey_Time,253.80520235062627
北棟病床,19,3,1,waiting_time,169.761947979888
北棟病床,19,3,1,journey_Time,230.02253574059753
北棟病床,19,3,1,waiting_time,171.82778719556907
北棟病床,19,3,1,journey_Time,242.71848069893875
北棟病床,19,3,1,waiting_time,176.06638978554287
北棟病床,19,3,1,journey_Time,250.46406123415372
北棟病床,19,3,1,waiting_time,163.28797656019384
北棟病床,19,3,1,journey_Time,230.31635274097655
北棟病床,19,3,1,waiting_time,153.55006547613584
北棟病床,19,3,1,journey_Time,216.62096311675617
北棟病床,19,3,1,waiting_time,176.6744106238311
北棟病床,19,3,1,journey_Time,246.1272861280199
北棟病床,19,3,1,waiting_time,195.1268392693953
北棟病床,19,3,1,journey_Time,261.1328648760947
北棟病床,19,3,1,waiting_time,171.51350926757368
北棟病床,19,3,1,journey_Time,236.7139266483027
北棟病床,19,3,1,waiting_time,192.60306415535035
北棟病床,19,3,1,journey_Time,260.2960653712626
北棟病床,19,3,1,waiting_time,173.61473665541467
北棟病床,19,3,1,journey_Time,241.61781496526126
北棟病床,19,3,1,waiting_time,143.1579666652265
北棟病床,19,3,1,journey_Time,215.14820958590786
北棟病床,19,3,1,waiting_time,162.09920387328756
北棟病床,19,3,1,journey_Time,241.0570753485237
北棟病床,19,3,1,waiting_time,204.79628106089223
北棟病床,19,3,1,journey_Time,267.9477200542108
北棟病床,19,3,1,waiting_time,173.63878309847868
北棟病床,19,3,1,journey_Time,240.53863137837953
北棟病床,19,3,1,waiting_time,178.79256842489568
北棟病床,19,3,1,journey_Time,260.30388353960205
北棟病床,19,3,1,waiting_time,203.1185286103731
北棟病床,19,3,1,journey_Time,285.067681152746
北棟病床,19,3,1,waiting_time,159.8389551667705
北棟病床,19,3,1,journey_Time,228.85765107586866
北棟病床,19,3,1,waiting_time,175.3248723838275
北棟病床,19,3,1,journey_Time,242.6159121158668
北棟病床,19,3,1,waiting_time,151.30421875423147
北棟病床,19,3,1,journey_Time,207.35520613219708
北棟病床,19,3,1,waiting_time,176.03905222644147
北棟病床,19,3,1,journey_Time,252.95081344022876
北棟病床,19,3,1,waiting_time,209.0687403564838
北棟病床,19,3,1,journey_Time,274.3920992771486
北棟病床,19,3,1,waiting_time,180.41028441085956
北棟病床,19,3,1,journey_Time,251.41812509741536
北棟病床,19,3,1,waiting_time,173.28936548506763
北棟病床,19,3,1,journey_Time,246.9408806365828
北棟病床,19,3,1,waiting_time,146.1340271439114
北棟病床,19,3,1,journey_Time,215.80378457472057
北棟病床,19,3,1,waiting_time,158.4430998052138
北棟病床,19,3,1,journey_Time,229.15368180601732
北棟病床,19,3,1,waiting_time,152.80565584764352
北棟病床,19,3,1,journey_Time,228.35779363833998
北棟病床,19,3,1,waiting_time,162.34381922264902
北棟病床,19,3,1,journey_Time,233.2429079675449
北棟病床,19,3,1,waiting_time,170.58185055842696
北棟病床,19,3,1,journey_Time,232.9082977017704
北棟病床,19,3,1,waiting_time,192.68895648784698
北棟病床,19,3,1,journey_Time,264.4690265904434
北棟病床,19,3,1,waiting_time,182.87166492390654
北棟病床,19,3,1,journey_Time,248.7531305869384
北棟病床,19,3,1,waiting_time,143.31065309399355
北棟病床,19,3,1,journey_Time,208.46098346574882
北棟病床,19,3,1,waiting_time,180.03513833660472
北棟病床,19,3,1,journey_Time,253.36590392999634
北棟病床,19,3,1,waiting_time,168.6130301677934
北棟病床,19,3,1,journey_Time,240.82975055911345
北棟病床,19,3,1,waiting_time,177.6095344659654
北棟病床,19,3,1,journey_Time,247.46953446596544
北棟病床,19,3,1,waiting_time,151.1650195928943
北棟病床,19,3,1,journey_Time,222.86654600610458
北棟病床,19,3,1,waiting_time,158.78314139702093
北棟病床,19,3,1,journey_Time,224.31093303815834
北棟病床,19,3,1,waiting_time,215.22859527489612
北棟病床,19,3,1,journey_Time,293.1710212122036
北棟病床,19,3,1,waiting_time,170.5222321324723
北棟病床,19,3,1,journey_Time,235.67395366777075
北棟病床,19,3,1,waiting_time,181.50979161372214
北棟病床,19,3,1,journey_Time,259.21602782816467
北棟病床,19,3,1,waiting_time,148.01485309040916
北棟病床,19,3,1,journey_Time,224.37532406293616
北棟病床,19,3,1,waiting_time,167.4679313583014
北棟病床,19,3,1,journey_Time,237.30525789076142
北棟病床,19,3,1,waiting_time,149.37269578075419
北棟病床,19,3,1,journey_Time,219.93225474542373
北棟病床,19,3,1,waiting_time,183.1522720663689
北棟病床,19,3,1,journey_Time,241.97057960608717
北棟病床,19,3,1,waiting_time,158.56495732364536
北棟病床,19,3,1,journey_Time,223.71039337361572
北棟病床,19,3,1,waiting_time,184.9598236116538
北棟病床,19,3,1,journey_Time,254.80368260537256
北棟病床,19,3,1,waiting_time,187.11873471938344
北棟病床,19,3,1,journey_Time,251.24431309353554
北棟病床,19,3,1,waiting_time,180.33810362896813
北棟病床,19,3,1,journey_Time,249.52196809848832
北棟病床,19,3,1,waiting_time,177.43306674111898
北棟病床,19,3,1,journey_Time,236.4748051205492
北棟病床,19,3,1,waiting_time,163.1126765082059
北棟病床,19,3,1,journey_Time,225.77254635553658
北棟病床,19,3,1,waiting_time,179.74227568170403
北棟病床,19,3,1,journey_Time,246.60149850454061
北棟病床,19,3,1,waiting_time,178.7109714229081
北棟病床,19,3,1,journey_Time,249.7737179358914
北棟病床,19,3,1,waiting_time,202.61377450731635
北棟病床,19,3,1,journey_Time,269.4704815279998
北棟病床,19,3,1,waiting_time,182.95736338164852
北棟病床,19,3,1,journey_Time,253.61260968627974
北棟病床,19,3,1,waiting_time,173.80885284551172
北棟病床,19,3,1,journey_Time,247.66079868528442
北棟病床,19,3,1,waiting_time,180.9258085311151
北棟病床,19,3,1,journey_Time,253.3996933442599
北棟病床,19,3,1,waiting_time,192.89170550118007
北棟病床,19,3,1,journey_Time,254.1750388345134
北棟病床,19,3,1,waiting_time,179.4485865003276
北棟病床,19,3,1,journey_Time,245.1242735393649
北棟病床,19,3,1,waiting_time,179.85001866376248
北棟病床,19,3,1,journey_Time,242.09880954358246
北棟病床,19,3,1,waiting_time,176.8761993567766
北棟病床,19,3,1,journey_Time,240.47576576618968
北棟病床,19,3,1,waiting_time,162.93448414727123
北棟病床,19,3,1,journey_Time,227.17095726173645
北棟病床,19,3,1,waiting_time,194.45506910562514
北棟病床,19,3,1,journey_Time,257.5031890577472
北棟病床,19,3,1,waiting_time,195.40750011929615
北棟病床,19,3,1,journey_Time,272.5556482674444
北棟病床,19,3,1,waiting_time,175.8003865208237
北棟病床,19,3,1,journey_Time,261.68969859600526
北棟病床,19,3,1,waiting_time,150.40279824784116
北棟病床,19,3,1,journey_Time,215.38160362707532
北棟病床,19,3,1,waiting_time,154.496601299888
北棟病床,19,3,1,journey_Time,216.35779573361967
北棟病床,19,3,1,waiting_time,119.40513583828937
北棟病床,19,3,1,journey_Time,183.1722576723249
北棟病床,19,3,1,waiting_time,144.45701344694663
北棟病床,19,3,1,journey_Time,213.49088950020305
北棟病床,19,3,1,waiting_time,153.2576953335726
北棟病床,19,3,1,journey_Time,222.05855073921362
北棟病床,19,3,1,waiting_time,186.46032379963592
北棟病床,19,3,1,journey_Time,248.23119954343844
北棟病床,19,3,1,waiting_time,171.38985259797008
北棟病床,19,3,1,journey_Time,249.02066667836337
北棟病床,19,3,1,waiting_time,167.54040728471264
北棟病床,19,3,1,journey_Time,234.62328337348444
北棟病床,19,3,1,waiting_time,164.63482252498
北棟病床,19,3,1,journey_Time,232.6785876793838
北棟病床,19,3,1,waiting_time,180.08640180259093
北棟病床,19,3,1,journey_Time,245.92980027341744
北棟病床,19,3,1,waiting_time,179.60409887005608
北棟病床,19,3,1,journey_Time,246.19547383420965
北棟病床,19,3,1,waiting_time,145.69547698410318
北棟病床,19,3,1,journey_Time,218.42649962872537
北棟病床,19,3,1,waiting_time,193.99751404739106
北棟病床,19,3,1,journey_Time,257.1229474002853
北棟病床,19,3,1,waiting_time,164.1767816485212
北棟病床,19,3,1,journey_Time,228.8678505145917
北棟病床,19,3,1,waiting_time,158.98802431219042
北棟病床,19,3,1,journey_Time,229.8583323199764
北棟病床,19,3,1,waiting_time,180.88537070508607
北棟病床,19,3,1,journey_Time,261.0611584276171
北棟病床,19,3,2,waiting_time,84.65229404283357
北棟病床,19,3,2,journey_Time,151.5700876502185
北棟病床,19,3,2,waiting_time,103.70769579091427
北棟病床,19,3,2,journey_Time,156.64945909873134
北棟病床,19,3,2,waiting_time,86.19439129965785
北棟病床,19,3,2,journey_Time,153.19731489189678
北棟病床,19,3,2,waiting_time,134.9907468584688
北棟病床,19,3,2,journey_Time,193.47658540016212
北棟病床,19,3,2,waiting_time,118.1283925934102
北棟病床,19,3,2,journey_Time,176.42153471606986
北棟病床,19,3,2,waiting_time,96.33093898775924
北棟病床,19,3,2,journey_Time,155.36289615305822
北棟病床,19,3,2,waiting_time,98.67147181643568
北棟病床,19,3,2,journey_Time,167.2481255926348
北棟病床,19,3,2,waiting_time,131.6253341602637
北棟病床,19,3,2,journey_Time,187.5503464182315
北棟病床,19,3,2,waiting_time,98.0790715099524
北棟病床,19,3,2,journey_Time,166.73309872996765
北棟病床,19,3,2,waiting_time,109.8817682141586
北棟病床,19,3,2,journey_Time,175.7582575239318
北棟病床,19,3,2,waiting_time,139.3943756446157
北棟病床,19,3,2,journey_Time,206.83282588396435
北棟病床,19,3,2,waiting_time,147.2126043555724
北棟病床,19,3,2,journey_Time,214.70217588262952
北棟病床,19,3,2,waiting_time,101.68359472708188
北棟病床,19,3,2,journey_Time,158.1837373081409
北棟病床,19,3,2,waiting_time,149.75048541500038
北棟病床,19,3,2,journey_Time,204.8705461239764
北棟病床,19,3,2,waiting_time,102.25897858896332
北棟病床,19,3,2,journey_Time,171.73764647882095
北棟病床,19,3,2,waiting_time,146.37394438668684
北棟病床,19,3,2,journey_Time,218.44557471089072
北棟病床,19,3,2,waiting_time,120.95630760604105
北棟病床,19,3,2,journey_Time,187.1606049253052
北棟病床,19,3,2,waiting_time,113.41430579962568
北棟病床,19,3,2,journey_Time,174.96523223024926
北棟病床,19,3,2,waiting_time,128.22849898538112
北棟病床,19,3,2,journey_Time,195.49524090468654
北棟病床,19,3,2,waiting_time,150.76716533749587
北棟病床,19,3,2,journey_Time,207.46824188278433
北棟病床,19,3,2,waiting_time,118.04575480530869
北棟病床,19,3,2,journey_Time,179.29606504325426
北棟病床,19,3,2,waiting_time,101.25073449399697
北棟病床,19,3,2,journey_Time,170.19066635205604
北棟病床,19,3,2,waiting_time,88.20432039785948
北棟病床,19,3,2,journey_Time,149.30362762772364
北棟病床,19,3,2,waiting_time,108.74797508667795
北棟病床,19,3,2,journey_Time,171.0547309837885
北棟病床,19,3,2,waiting_time,96.84640263474036
北棟病床,19,3,2,journey_Time,156.63818613271013
北棟病床,19,3,2,waiting_time,122.32787344386166
北棟病床,19,3,2,journey_Time,187.52021687133083
北棟病床,19,3,2,waiting_time,115.10973974793684
北棟病床,19,3,2,journey_Time,179.2851380006773
北棟病床,19,3,2,waiting_time,86.814208902732
北棟病床,19,3,2,journey_Time,149.06912436858892
