,Location,NumFloor,Waiting_Time,Journey_Time
119,研究大樓,18,143.76540578730172,213.86471189094902
120,研究大樓,18,137.2408158242654,205.94533050734208
121,研究大樓,18,160.45139596977972,230.51568360375896
122,研究大樓,18,146.24786542780154,216.39788203277564
123,研究大樓,18,151.25924302690018,218.5236123685831
124,研究大樓,18,144.35212839443912,217.73431662539664
125,研究大樓,18,138.7120286851465,203.65798008121564
126,研究大樓,18,139.710719454165,214.10544924313922
127,研究大樓,18,148.05363773398594,214.68196700222194
128,研究大樓,18,136.5892327967991,210.64246891896394
129,研究大樓,18,137.4969236307057,210.27447062109025
130,研究大樓,18,145.81022838016344,214.70393614965198
131,研究大樓,18,141.66687873906392,213.57668699499996
132,研究大樓,18,142.05189272176239,211.45976767837416
133,研究大樓,18,144.3069542694046,219.29497299554458
134,研究大樓,18,142.15830048886795,211.34698952316432
