cid,pass_by,appear_time,destination,boarding_time,get_off_time,total_waiting_time,time_in_elev,journey_time,transfer_num,isSuccessful
34,"['9', '8', '5', '1', 'B1']",405.4276164474184,B1,"[761.4427134606995, 782.4427134606995, 803.4427134606995, 832.4427134606995]","[769.4427134606995, 799.4427134606995, 823.4427134606995, 839.4427134606995]",382.01509701328104,52.0,434.01509701328104,3,True
35,"['7', '5', '1', 'B1']",405.5617721014852,B1,"[448.76717169766084, 470.4746992736147, 504.4746992736147]","[458.76717169766084, 495.4746992736147, 510.4746992736147]",63.912927172129514,41.0,104.91292717212951,2,True
36,"['B1', '1', '5', '13']",407.3839517238138,13,"[426.4746992736147, 439.4746992736147, 473.4746992736147]","[432.4746992736147, 463.4746992736147, 515.6173383236562]",36.09074754980088,72.14263905004151,108.23338659984239,2,True
37,"['B4', '1']",429.67095698530335,1,[453.4746992736147],[471.4746992736147],23.803742288311355,18.0,41.803742288311355,0,True
38,"['11', '5', '1', 'B3']",465.7562800330644,B3,"[532.7562800330644, 599.5577963037329, 640.2357760010678]","[572.17083424539, 626.5577963037329, 664.2357760010678]",108.06494175567786,90.41455421232558,198.47949596800345,2,True
39,"['3', '5', '14']",474.1701816887098,14,"[768.6115389852015, 868.5952354278144]","[785.6115389852015, 922.5952354278144]",377.42505373910456,71.0,448.42505373910456,1,True
40,"['8', '13']",484.61733832365616,13,[490.61733832365616],[515.6173383236562],6.0,25.000000000000057,31.000000000000057,0,True
41,"['5', '3']",493.059282424626,3,[526.0459416748045],[536.0459416748045],32.986659250178434,10.0,42.986659250178434,0,True
42,"['7', '5']",498.17763908188397,5,[559.17083424539],[572.17083424539],60.993195163506016,13.0,73.99319516350602,0,True
43,"['4', '5', '8']",509.04594167480445,8,"[516.0459416748045, 577.17083424539]","[522.0459416748045, 594.2394612703904]",62.12489257058553,23.06862702500041,85.19351959558594,1,True
44,"['10', '8', '5', '1']",521.6108978348466,1,"[528.6108978348466, 552.17083424539, 595.5577963037329]","[546.17083424539, 572.17083424539, 626.5577963037329]",36.386962058342874,68.5599364105434,104.94689846888627,2,True
45,"['10', '8', '5', '1', 'B1']",533.17083424539,B1,"[536.17083424539, 550.17083424539, 597.5577963037329, 642.2357760010678]","[546.17083424539, 572.17083424539, 626.5577963037329, 650.2357760010678]",48.064941755677864,69.0,117.06494175567786,3,True
46,"['B3', '1', '2']",533.5993438344128,2,"[547.2135871553794, 569.5577963037329]","[565.287902675199, 576.5577963037329]",17.88413694950043,25.074315519819606,42.95845246932004,1,True
47,"['B4', '1', '5', '12']",537.2135871553794,12,"[540.2135871553794, 570.5577963037329, 687.6115389852015]","[565.287902675199, 591.5577963037329, 730.6115389852015]",104.32363631000248,89.0743155198196,193.3979518298221,2,True
48,"['6', '5', '1', 'B1']",544.2417838430208,B1,"[566.17083424539, 594.5577963037329, 644.2357760010678]","[572.17083424539, 626.5577963037329, 650.2357760010678]",61.993992158047035,44.0,105.99399215804704,2,True
49,"['4', '1', 'B1']",546.5577963037329,B1,"[552.5577963037329, 637.2357760010678]","[566.5577963037329, 650.2357760010678]",76.67797969733499,27.0,103.67797969733499,1,True
50,"['B1', '1']",548.287902675199,1,[559.287902675199],[565.287902675199],11.0,6.0,17.0,0,True
51,"['1', '5', '15']",560.6414862331901,15,"[568.5577963037329, 688.6115389852015]","[591.5577963037329, 746.6115389852015]",104.97005275201138,81.0,185.97005275201138,1,True
52,"['6', '11']",582.2394612703904,11,[584.2394612703904],[609.2394612703904],2.0,25.0,27.0,0,True
53,"['15', '8', '9']",588.2004522735305,9,"[630.2394612703904, 672.6115389852015]","[668.6115389852015, 678.6115389852015]",46.039008996859934,44.3720777148111,90.41108671167103,1,True
54,"['5', '3']",595.8424833445395,3,[601.5577963037329],[611.5577963037329],5.7153129591933975,10.0,15.715312959193398,0,True
55,"['B4', '1', '5', '7']",597.2357760010678,7,"[615.2357760010678, 637.2357760010678, 690.6115389852015]","[633.2357760010678, 655.2357760010678, 700.6115389852015]",57.375762984133644,46.0,103.37576298413364,2,True
56,"['2', '1', 'B3']",607.1281589174047,B3,"[620.5577963037329, 639.2357760010678]","[626.5577963037329, 664.2357760010678]",26.107617083663172,31.0,57.10761708366317,1,True
57,"['8', '5', '1', 'B1']",617.3702048975601,B1,"[670.6115389852015, 689.6115389852015, 727.9063865819462]","[684.6115389852015, 708.6115389852015, 733.9063865819462]",77.53618168438607,39.0,116.53618168438607,2,True
58,"['14', '5']",619.5925752401114,5,[637.2394612703904],[684.6115389852015],17.646886030279006,47.3720777148111,65.0189637450901,0,True
59,"['12', '5', '1']",640.6115389852015,1,"[650.6115389852015, 690.6115389852015]","[684.6115389852015, 708.6115389852015]",16.0,52.0,68.0,1,True
60,"['7', '8', '9']",675.3873838290674,9,"[704.6115389852015, 719.6115389852015]","[710.6115389852015, 725.6115389852015]",38.22415515613409,12.0,50.22415515613409,1,True
61,"['1', '5', '15']",683.0996345312997,15,"[711.6115389852015, 863.5952354278144]","[729.6115389852015, 931.5952354278144]",162.4956008965147,86.0,248.4956008965147,1,True
62,"['14', '5', '1']",687.7670364139327,1,"[943.5952354278144, 1078.5952354278143]","[984.5952354278144, 1102.5952354278143]",349.82819901388154,65.0,414.82819901388154,1,True
63,"['7', '5', '1', 'B1']",693.8575835229176,B1,"[789.4427134606995, 802.4427134606995, 833.4427134606995]","[799.4427134606995, 823.4427134606995, 839.4427134606995]",108.58512993778186,37.0,145.58512993778186,2,True
64,"['B1', '1', '5', '14']",699.4304175583803,14,"[710.4304175583803, 751.6115389852015, 870.5952354278144]","[716.4304175583803, 785.6115389852015, 922.5952354278144]",131.16481786943405,92.0,223.16481786943405,2,True
65,"['1', '3']",724.9063865819462,3,[752.6115389852015],[762.6115389852015],27.705152403255283,10.0,37.70515240325528,0,True
66,"['3', '5', '13']",747.3252456201596,13,"[769.6115389852015, 866.5952354278144]","[785.6115389852015, 914.5952354278144]",103.26998980765472,64.0,167.26998980765472,1,True
67,"['4', '5', '11']",758.6742236502223,11,"[779.6115389852015, 864.5952354278144]","[785.6115389852015, 902.5952354278144]",99.92101177759207,44.0,143.92101177759207,1,True
68,"['9', '8', '5', '1']",759.4427134606995,1,"[763.4427134606995, 781.4427134606995, 805.4427134606995]","[769.4427134606995, 799.4427134606995, 823.4427134606995]",22.0,42.0,64.0,2,True
69,"['B3', 'B1']",826.5389582307764,B1,[1056.5389582307764],[1068.5389582307764],230.0,12.0,242.0,0,True
70,"['1', '5', '7']",838.5952354278144,7,"[841.5952354278144, 872.5952354278144]","[859.5952354278144, 882.5952354278144]",16.0,28.0,44.0,1,True
71,"['12', '8', '10']",873.5005675706369,10,"[1719.0867008217085, 1745.0867008217085]","[1737.0867008217085, 1755.0867008217085]",853.5861332510716,28.0,881.5861332510716,1,True
72,"['8', '5', '4']",875.1699493969127,4,"[970.5952354278144, 1077.5952354278143]","[984.5952354278144, 1086.5952354278143]",188.4252860309016,23.0,211.4252860309016,1,True
73,"['5', '1', 'B1']",895.0637993062678,B1,"[898.0637993062678, 933.8457791350069]","[916.0637993062678, 939.8457791350069]",20.781979828739054,24.0,44.781979828739054,1,True
74,"['2', '1', 'B4']",895.1282395285103,B4,"[978.9662133571112, 1004.9662133571112]","[984.9662133571112, 1022.9662133571112]",103.83797382860087,24.0,127.83797382860087,1,True
75,"['B4', '1', '3']",897.8457791350069,3,"[911.8457791350069, 933.8457791350069]","[929.8457791350069, 943.8457791350069]",18.0,28.0,46.0,1,True
76,"['14', '15']",901.5325595400225,15,[925.5952354278144],[931.5952354278144],24.062675887791897,6.0,30.062675887791897,0,True
77,"['6', '5', '1', 'B1']",904.4556605597274,B1,"[1063.5952354278143, 1080.5952354278143, 1108.5952354278143]","[1070.5952354278143, 1102.5952354278143, 1114.5952354278143]",175.1395748680868,35.0,210.1395748680868,2,True
78,"['5', '4']",928.956499639222,4,[957.8457791350069],[963.8457791350069],28.889279495784876,6.0,34.889279495784876,0,True
79,"['1', '5', '8', '9']",952.0123487602193,9,"[988.9662133571112, 1282.0342787515729, 1425.020102159227]","[1007.9662133571112, 1301.0342787515729, 1431.020102159227]",435.0077533990077,44.0,479.0077533990077,2,True
80,"['9', '8', '14']",963.4544947855537,14,"[969.4544947855537, 1000.5952354278144]","[975.4544947855537, 1026.5952354278143]",31.140740642260653,31.999999999999886,63.14074064226054,1,True
81,"['2', '5', '8', '9']",967.9662133571112,9,"[1472.4874508241908, 1533.0867008217085, 1577.865384293631]","[1487.4874508241908, 1553.0867008217085, 1583.865384293631]",574.8991709365198,41.0,615.8991709365198,2,True
82,"['B3', 'B4']",969.9055433943222,B4,[979.9055433943222],[985.9055433943222],10.0,6.0,16.0,0,True
83,"['10', '8', '5', '1']",974.0307048546521,1,"[989.4544947855537, 1153.5952354278143, 1175.5952354278143]","[999.4544947855537, 1169.5952354278143, 1193.5952354278143]",175.5645305731622,44.0,219.5645305731622,2,True
84,"['1', '5', '11']",986.6376551488286,11,"[989.9662133571112, 1280.0342787515729]","[1007.9662133571112, 1317.0342787515729]",275.3966236027443,55.0,330.3966236027443,1,True
85,"['B3', '1']",996.5578588048112,1,[1058.5389582307764],[1075.5389582307764],61.981099425965226,17.0,78.98109942596523,0,True
86,"['6', '8', '9']",1007.0495351808088,9,"[1418.0342787515729, 1452.0342787515729]","[1430.0342787515729, 1458.0342787515729]",432.98474357076407,18.0,450.98474357076407,1,True
87,"['6', '5']",1039.2765530542715,5,[1064.5952354278143],[1070.5952354278143],25.318682373542742,6.0,31.318682373542742,0,True
88,"['13', '15']",1048.0003735500177,15,[1110.5952354278143],[1120.5952354278143],62.594861877796575,10.0,72.59486187779657,0,True
89,"['8', '5', '1', 'B1']",1115.927832204026,B1,"[1155.5952354278143, 1173.5952354278143, 1199.5952354278143]","[1169.5952354278143, 1193.5952354278143, 1205.5952354278143]",49.66740322378837,40.0,89.66740322378837,2,True
90,"['11', '6']",1119.142687402768,6,[1616.0867008217085],[1640.0867008217085],496.9440134189406,24.0,520.9440134189406,0,True
91,"['1', '5']",1122.9731669928613,5,[1124.9731669928613],[1142.9731669928613],2.0,18.0,20.0,0,True
92,"['B1', '1', '5', '14']",1132.202740440651,14,"[1134.202740440651, 1315.4874508241908, 1405.0342787515729]","[1140.202740440651, 1335.4874508241908, 1466.0342787515729]",246.83153831092181,87.0,333.8315383109218,2,True
93,"['7', '15']",1158.092345929484,15,[1182.5952354278143],[1216.5952354278143],24.502889498330205,34.0,58.502889498330205,0,True
94,"['4', '5', '11']",1179.0556867810535,11,"[1211.5952354278143, 1283.0342787515729]","[1217.5952354278143, 1317.0342787515729]",97.97859197051935,40.0,137.97859197051935,1,True
95,"['4', '1', 'B3']",1205.259763850109,B3,"[1226.5952354278143, 1257.7375097041702]","[1240.5952354278143, 1271.7375097041702]",38.47774585406114,28.0,66.47774585406114,1,True
96,"['14', '5']",1210.5461093992433,5,[1225.5952354278143],[1275.0342787515729],15.049126028570981,49.4390433237586,64.48816935232958,0,True
97,"['3', '5', '8', '10']",1214.8088937104258,10,"[1253.5952354278143, 1285.0342787515729, 1423.020102159227]","[1263.5952354278143, 1301.0342787515729, 1440.020102159227]",182.21120844880124,43.0,225.21120844880124,2,True
98,"['13', '5', '2']",1214.8561593963861,2,"[1233.5952354278143, 1281.0342787515729]","[1275.0342787515729, 1299.0342787515729]",24.739076031428112,59.4390433237586,84.17811935518671,1,True
99,"['B1', 'B3']",1226.7375097041702,B3,[1229.7375097041702],[1239.7375097041702],3.0,10.0,13.0,0,True
100,"['1', 'B4']",1231.3374515075957,B4,[1256.7375097041702],[1278.7375097041702],25.40005819657449,22.0,47.40005819657449,0,True
101,"['15', '5', '1']",1242.2939702713675,1,"[1340.0342787515729, 1437.4874508241908]","[1396.0342787515729, 1458.4874508241908]",139.1934805528233,77.0,216.1934805528233,1,True
102,"['7', '6']",1255.0342787515729,6,[1261.0342787515729],[1267.0342787515729],6.0,6.0,12.0,0,True
103,"['14', '5', '1', 'B1']",1255.6156921843549,B1,"[1348.0342787515729, 1435.4874508241908, 1467.4874508241908]","[1396.0342787515729, 1458.4874508241908, 1476.4874508241908]",140.8717586398359,80.0,220.8717586398359,2,True
104,"['9', '8', '5', '1']",1255.7253682786459,1,"[1266.7253682786459, 1376.0342787515729, 1434.4874508241908]","[1272.7253682786459, 1396.0342787515729, 1458.4874508241908]",152.7620825455449,50.0,202.7620825455449,2,True
105,"['B4', '1', '5', '15']",1278.3049104099318,15,"[1328.93982139218, 1361.4874508241908, 1407.0342787515729]","[1347.93982139218, 1379.4874508241908, 1474.0342787515729]",91.72936834164102,104.0,195.72936834164102,2,True
106,"['5', '8', '9']",1279.2879547718203,9,"[1287.0342787515729, 1421.020102159227]","[1301.0342787515729, 1431.020102159227]",127.73214738740671,24.0,151.7321473874067,1,True
107,"['5', '4']",1279.8247971579412,4,[1282.0342787515729],[1288.0342787515729],2.209481593631608,6.0,8.209481593631608,0,True
108,"['9', '8', '5', '1']",1282.5008869187172,1,"[1303.2073096972279, 1377.0342787515729, 1432.4874508241908]","[1309.2073096972279, 1396.0342787515729, 1458.4874508241908]",124.98656390547353,51.0,175.98656390547353,2,True
109,"['10', '8', '5', '1', 'B1']",1285.2073096972279,B1,"[1295.2073096972279, 1378.0342787515729, 1431.4874508241908, 1469.4874508241908]","[1309.2073096972279, 1396.0342787515729, 1458.4874508241908, 1476.4874508241908]",125.28014112696292,66.0,191.28014112696292,3,True
110,"['5', '6']",1293.6686843560915,6,[1399.0342787515729],[1415.0342787515729],105.36559439548137,16.0,121.36559439548137,0,True
111,"['5', '8']",1300.857784137544,8,[1401.0342787515729],[1430.0342787515729],100.1764946140288,29.0,129.1764946140288,0,True
112,"['1', '5', '12']",1309.4874508241908,12,"[1317.4874508241908, 1403.0342787515729]","[1335.4874508241908, 1454.0342787515729]",75.54682792738208,69.0,144.54682792738208,1,True
113,"['B3', '1', '2']",1324.577426586744,2,"[2184.0113680751915, 2226.0113680751915]","[2202.0113680751915, 2232.0113680751915]",883.4339414884475,24.0,907.4339414884475,1,True
114,"['5', '1', 'B3']",1325.5091598679383,B3,"[1339.4874508241908, 1406.4874508241908]","[1357.4874508241908, 1422.4874508241908]",62.97829095625252,34.0,96.97829095625252,1,True
115,"['B4', '1', '5', '8']",1325.93982139218,8,"[1329.93982139218, 1359.4874508241908, 1409.0342787515729]","[1347.93982139218, 1379.4874508241908, 1430.0342787515729]",45.09445735939289,59.0,104.09445735939289,2,True
116,"['11', '5', '1', 'B1']",1345.1829346592817,B1,"[1617.0867008217085, 1663.3164209581478, 1686.3164209581478]","[1647.0867008217085, 1681.3164209581478, 1693.3164209581478]",293.13348629886605,55.0,348.13348629886605,2,True
117,"['B1', '1', '5', '15']",1353.2688842828718,15,"[1360.2688842828718, 1405.4874508241908, 1530.0867008217085]","[1366.2688842828718, 1423.4874508241908, 1595.0867008217085]",152.81781653883672,89.0,241.81781653883672,2,True
118,"['6', '15']",1358.7841174824814,15,[1420.0342787515729],[1474.0342787515729],61.25016126909145,54.0,115.25016126909145,0,True
119,"['7', '5', '3']",1362.4284093787262,3,"[1386.0342787515729, 1428.4874508241908]","[1396.0342787515729, 1447.4874508241908]",56.05904144546457,29.0,85.05904144546457,1,True
120,"['8', '5', '1', 'B4']",1377.0669655811448,B4,"[1379.0342787515729, 1430.4874508241908, 1470.4874508241908]","[1396.0342787515729, 1458.4874508241908, 1493.4874508241908]",48.42048524304596,68.0,116.42048524304596,2,True
121,"['2', '1', 'B3']",1377.3144810274682,B3,"[1396.4874508241908, 1408.4874508241908]","[1402.4874508241908, 1422.4874508241908]",25.172969796722555,20.0,45.172969796722555,1,True
122,"['5', '1']",1387.5920393873464,1,[1426.4874508241908],[1458.4874508241908],38.89541143684437,32.0,70.89541143684437,0,True
123,"['9', '8', '12']",1405.020102159227,12,"[1411.020102159227, 1436.0342787515729]","[1417.020102159227, 1454.0342787515729]",25.014176592345848,24.0,49.01417659234585,1,True
124,"['2', '5', '7']",1418.928834176546,7,"[1473.4874508241908, 1531.0867008217085]","[1487.4874508241908, 1543.0867008217085]",98.15786664516258,26.0,124.15786664516258,1,True
125,"['15', '5', '1', 'B1']",1429.9659185308296,B1,"[1696.0867008217085, 1814.694915706399, 1860.694915706399]","[1763.8292421128276, 1839.694915706399, 1870.694915706399]",337.98645588445015,102.7425412911191,440.72899717556925,2,True
126,"['B4', '1']",1430.7000943079374,1,[1436.7000943079374],[1454.7000943079374],6.0,18.0,24.0,0,True
127,"['7', '12']",1449.236698886698,12,[1547.0867008217085],[1575.0867008217085],97.8500019350106,28.0,125.8500019350106,0,True
128,"['5', '1', 'B4']",1460.1049538478974,B4,"[1491.4874508241908, 1534.4874508241908]","[1514.4874508241908, 1552.4874508241908]",51.382496976293396,41.0,92.3824969762934,1,True
129,"['1', '5', '11']",1473.2239450635477,11,"[1640.3164209581478, 1768.8292421128276]","[1659.3164209581478, 1809.8292421128276]",276.6052970492799,60.0,336.6052970492799,1,True
130,"['5', '3']",1476.8809874064705,3,[1493.4874508241908],[1503.4874508241908],16.606463417720306,10.0,26.606463417720306,0,True
131,"['10', '8', '5', '1']",1482.3436377815262,1,"[1489.3436377815262, 1511.0867008217085, 1548.0867008217085]","[1499.3436377815262, 1528.0867008217085, 1574.0867008217085]",38.74306304018228,53.0,91.74306304018228,2,True
132,"['8', '14']",1486.8093218182914,14,[1557.0867008217085],[1587.0867008217085],70.27737900341708,30.0,100.27737900341708,0,True
133,"['8', '5', '2']",1487.0867008217085,2,"[1510.0867008217085, 1549.0867008217085]","[1528.0867008217085, 1567.0867008217085]",44.0,36.0,80.0,1,True
134,"['7', '5', '3']",1493.4618088209127,3,"[1518.0867008217085, 1547.0867008217085]","[1528.0867008217085, 1559.0867008217085]",43.62489200079585,22.0,65.62489200079585,1,True
135,"['11', '5', '1', 'B1']",1532.172484054468,B1,"[1618.0867008217085, 1662.3164209581478, 1687.3164209581478]","[1647.0867008217085, 1681.3164209581478, 1693.3164209581478]",107.14393690367979,54.0,161.1439369036798,2,True
136,"['9', '8', '5', '1']",1558.865384293631,1,"[1568.865384293631, 1740.0867008217085, 1809.694915706399]","[1574.865384293631, 1763.8292421128276, 1839.694915706399]",221.0869901216488,59.742541291119096,280.8295314127679,2,True
137,"['B1', '1']",1589.5128331200983,1,[1603.5128331200983],[1609.5128331200983],14.0,6.0,20.0,0,True
138,"['3', '5']",1598.3164209581478,5,[1608.3164209581478],[1618.3164209581478],10.0,10.0,20.0,0,True
139,"['5', '1']",1602.1536030390143,1,[1620.3164209581478],[1638.3164209581478],18.16281791913343,18.0,36.16281791913343,0,True
140,"['2', '1', 'B1']",1607.9010065610073,B1,"[2114.9723888155927, 2155.0416854746354]","[2120.9723888155927, 2162.0416854746354]",541.1406789136281,13.0,554.1406789136281,1,True
141,"['14', '5', '1', 'B4']",1611.5147985189344,B4,"[1705.0867008217085, 1812.694915706399, 1862.694915706399]","[1763.8292421128276, 1839.694915706399, 1891.694915706399]",165.43757589634538,114.7425412911191,280.1801171874645,2,True
142,"['1', '5', '11']",1626.0001650006839,11,"[1641.3164209581478, 1766.8292421128276]","[1659.3164209581478, 1809.8292421128276]",122.82907711214375,61.0,183.82907711214375,1,True
143,"['5', '14']",1628.030047231113,14,[1649.0867008217085],[1687.0867008217085],21.056653590595488,38.0,59.05665359059549,0,True
144,"['12', '15']",1662.6098797065902,15,[2161.3636673919145],[2192.3636673919145],498.75378768532437,31.0,529.7537876853244,0,True
145,"['6', '7']",1662.6832711142613,7,[1779.8292421128276],[1785.8292421128276],117.14597099856633,6.0,123.14597099856633,0,True
146,"['13', '5', '1']",1663.7666003608945,1,"[1712.0867008217085, 1810.694915706399]","[1763.8292421128276, 1839.694915706399]",95.18577405438532,80.7425412911191,175.92831534550442,1,True
147,"['6', '5', '4']",1668.7860808331316,4,"[1757.8292421128276, 1806.694915706399]","[1763.8292421128276, 1820.694915706399]",131.90883487326732,20.0,151.90883487326732,1,True
148,"['4', '5', '13']",1673.96822592944,13,"[1698.3164209581478, 1769.8292421128276]","[1704.3164209581478, 1822.8292421128276]",89.86101618338762,59.0,148.86101618338762,1,True
149,"['15', '5', '4']",1683.0939393772076,4,"[1698.0867008217085, 1813.694915706399]","[1763.8292421128276, 1820.694915706399]",64.85843503807223,72.7425412911191,137.60097632919133,1,True
150,"['14', '15']",1697.6466606050055,15,[1837.8292421128276],[1843.8292421128276],140.18258150782208,6.0,146.18258150782208,0,True
151,"['1', 'B1']",1705.802457150306,B1,[1711.802457150306],[1717.802457150306],6.0,6.0,12.0,0,True
152,"['B1', '1', '5', '7']",1718.0070794614337,7,"[2099.3278388494577, 2125.9723888155927, 2257.3636673919145]","[2106.3278388494577, 2149.717801414515, 2273.3636673919145]",508.61117533155834,46.745412598922485,555.3565879304808,2,True
153,"['1', '5', '8']",1718.9242090585763,8,"[1736.9242090585763, 1771.8292421128276]","[1758.694915706399, 1793.8292421128276]",31.134326406428727,43.770706647822635,74.90503305425136,1,True
154,"['15', '5', '1']",1724.2376411299715,1,"[1847.8292421128276, 1957.1864872345718]","[1909.8292421128276, 1978.1864872345718]",170.9488461046003,83.0,253.9488461046003,1,True
155,"['B4', '1']",1732.362606224366,1,[1747.362606224366],[1765.362606224366],15.0,18.0,33.0,0,True
156,"['4', '5', '8', '9']",1742.694915706399,9,"[1752.694915706399, 1770.8292421128276, 1809.8292421128276]","[1758.694915706399, 1793.8292421128276, 1815.8292421128276]",38.13432640642873,35.0,73.13432640642873,2,True
157,"['7', '5', '1', 'B1']",1743.8292421128276,B1,"[1749.8292421128276, 1807.694915706399, 1864.694915706399]","[1763.8292421128276, 1839.694915706399, 1870.694915706399]",74.86567359357127,52.0,126.86567359357127,2,True
158,"['11', '7']",1750.0289297525974,7,[1877.8292421128276],[1897.8292421128276],127.80031236023024,20.0,147.80031236023024,0,True
159,"['B1', 'B4']",1755.2924711141086,B4,[1775.362606224366],[1789.362606224366],20.070135110257297,14.0,34.0701351102573,0,True
160,"['4', '1', 'B3']",1756.807470973085,B3,"[1767.694915706399, 1810.362606224366]","[1781.694915706399, 1824.362606224366]",39.555135251280944,28.0,67.55513525128094,1,True
