,Location,NumFloor,Waiting_Time,Journey_Time
118,北棟病床,18,141.79965933907175,205.46827208826934
119,北棟病床,18,126.61566588713502,191.25136424861392
120,北棟病床,18,141.7406545505268,206.38796744007107
121,北棟病床,18,165.24482623472016,226.12667608822343
122,北棟病床,18,149.66953303081323,214.58771416624168
123,北棟病床,18,143.88216619089616,209.4046158631112
124,北棟病床,18,146.44522564412588,211.90824721619535
125,北棟病床,18,125.92687159940624,187.7830381378784
126,北棟病床,18,131.58027325915685,196.25419605140962
127,北棟病床,18,152.35006764081612,215.00494664456915
128,北棟病床,18,129.93136176272805,197.04047080153867
129,北棟病床,18,140.0265436917034,205.4726966032739
130,北棟病床,18,139.17399745177318,200.76379661489503
131,北棟病床,18,137.6989008120226,203.6307104450276
132,北棟病床,18,149.71968169038715,209.80350005243298
133,北棟病床,18,148.19738998032773,210.7567684009297
