,Location,Elevator Amount,Waiting_Time,Journey_Time
0,研究大樓,1,126.0093625658449,175.85252953928895
1,研究大樓,2,100.49388385186023,146.42343284072743
2,研究大樓,3,96.2785821102699,141.8371741056676
3,研究大樓,4,91.88267510391212,138.1408357733266
4,研究大樓,5,85.44267232118723,129.69837717488232
