,Location,NumFloor,Waiting_Time,Journey_Time
114,南棟客梯,18,145.06620559130673,214.78127808721518
115,南棟客梯,18,117.18656298993936,174.21995076765126
116,南棟客梯,18,137.883116457578,198.94374161294107
117,南棟客梯,18,137.883116457578,198.94374161294107
118,南棟客梯,18,137.883116457578,198.94374161294107
119,南棟客梯,18,137.883116457578,198.94374161294107
120,南棟客梯,18,137.883116457578,198.94374161294107
121,南棟客梯,18,137.883116457578,198.94374161294107
122,南棟客梯,18,137.883116457578,198.94374161294107
123,南棟客梯,18,137.883116457578,198.94374161294107
124,南棟客梯,18,137.883116457578,198.94374161294107
125,南棟客梯,18,137.883116457578,198.94374161294107
126,南棟客梯,18,137.883116457578,198.94374161294107
127,南棟客梯,18,137.883116457578,198.94374161294107
128,南棟客梯,18,137.883116457578,198.94374161294107
129,南棟客梯,18,137.883116457578,198.94374161294107
