,Location,NumFloor,Waiting_Time,Journey_Time
117,南棟病床,18,158.92623059517305,216.4066863055362
118,南棟病床,18,157.65468817785705,231.958749633884
119,南棟病床,18,142.6691136244921,213.51894057052928
120,南棟病床,18,140.47665412946162,211.69632950347886
121,南棟病床,18,172.92745595412822,250.76458401735542
122,南棟病床,18,160.29490649948025,219.2917551330081
123,南棟病床,18,144.96949503239233,218.04019869879653
124,南棟病床,18,144.41191896487885,211.97387091701154
125,南棟病床,18,132.931498989127,206.73141826462518
126,南棟病床,18,155.37766107392866,231.6062325025001
127,南棟病床,18,153.68577274767415,216.0480941727883
128,南棟病床,18,140.8080903191465,215.0238994904897
129,南棟病床,18,138.2684828550779,210.0302224090242
130,南棟病床,18,123.8526634061199,192.20407811609152
131,南棟病床,18,151.07445408435223,218.87539203315163
132,南棟病床,18,133.82276054365002,202.34525401365426
